,precision,recall,f1-score,support
toward.1,0.9285714285714286,1.0,0.962962962962963,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.0,0.0,0.0,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.7,0.8536585365853658,0.7692307692307692,41.0
with.10_1,0.625,0.8333333333333334,0.7142857142857143,12.0
with.10_2,1.0,0.85,0.9189189189189189,20.0
with.10_3,1.0,0.9230769230769231,0.9600000000000001,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.73,0.8690476190476191,0.7934782608695652,84.0
with.5,0.8947368421052632,0.6538461538461539,0.7555555555555555,26.0
with.6,0.3333333333333333,0.2,0.25,5.0
with.7,0.25,0.1111111111111111,0.15384615384615383,9.0
with.7_1,0.6363636363636364,0.5,0.56,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.7597117794486216,0.7597117794486216,0.7597117794486216,0.7597117794486216
macro avg,0.5995595683289844,0.5102770741489107,0.5205412605438395,3192.0
weighted avg,0.7655235942912365,0.7597117794486216,0.7403574815272325,3192.0
