,precision,recall,f1-score,support
with.10_3,0.9230769230769231,0.9230769230769231,0.9230769230769231,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.7878787878787878,0.9285714285714286,0.8524590163934426,84.0
with.5,0.96,0.9230769230769231,0.9411764705882353,26.0
with.6,0.75,0.6,0.6666666666666665,5.0
with.7,0.5,0.2222222222222222,0.30769230769230765,9.0
with.7_1,0.8571428571428571,0.42857142857142855,0.5714285714285714,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,1.0,0.25,0.4,4.0
accuracy,0.8195488721804511,0.8195488721804511,0.8195488721804511,0.8195488721804511
macro avg,0.6577955277359323,0.5824798005050759,0.5955733037571647,3192.0
weighted avg,0.8128034875879893,0.8195488721804511,0.8057191551526177,3192.0
