,precision,recall,f1-score,support
of.2_3,0.8148148148148148,0.8148148148148148,0.8148148148148148,27.0
of.2_4,1.0,1.0,1.0,2.0
of.3,0.9629629629629629,0.896551724137931,0.9285714285714286,29.0
of.4,0.8129496402877698,0.8692307692307693,0.8401486988847584,130.0
of.5,0.6086956521739131,0.45161290322580644,0.5185185185185185,31.0
of.5_1,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
of.6,1.0,0.8,0.888888888888889,10.0
of.7,0.7333333333333333,0.5238095238095238,0.611111111111111,21.0
of.7_1,0.5,1.0,0.6666666666666666,2.0
of.8,0.75,0.375,0.5,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
of.99,0.0,0.0,0.0,0.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.6181818181818182,0.6938775510204082,0.6538461538461539,49.0
on.10,0.0,0.0,0.0,1.0
on.11,0.6666666666666666,0.5,0.5714285714285715,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.5,0.75,0.6,4.0
on.1_2,0.5714285714285714,0.6153846153846154,0.5925925925925927,39.0
on.1_3,0.25,0.16666666666666666,0.2,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.8571428571428571,0.75,0.7999999999999999,8.0
on.3,0.7368421052631579,0.9333333333333333,0.8235294117647058,30.0
on.4_1,1.0,0.5,0.6666666666666666,4.0
on.4_2,1.0,1.0,1.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,0.7142857142857143,0.5,0.588235294117647,10.0
on.6,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
on.7,1.0,1.0,1.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.4,0.6666666666666666,0.5,3.0
over.10,1.0,0.8333333333333334,0.9090909090909091,6.0
over.3,0.8571428571428571,0.5454545454545454,0.6666666666666665,11.0
over.5,0.42857142857142855,1.0,0.6,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.9375,0.9375,0.9375,16.0
through.1,0.9620253164556962,0.987012987012987,0.9743589743589742,77.0
through.3,0.875,1.0,0.9333333333333333,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.8433734939759037,0.9459459459459459,0.8917197452229301,74.0
to.1_1,0.8,0.7272727272727273,0.761904761904762,11.0
to.2,0.5714285714285714,0.36363636363636365,0.4444444444444444,11.0
to.3,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
to.4_1,0.8405797101449275,0.8169014084507042,0.8285714285714286,71.0
to.4_2,0.3333333333333333,0.42857142857142855,0.375,7.0
to.5,0.0,0.0,0.0,1.0
to.6,0.42857142857142855,0.75,0.5454545454545454,4.0
to.7,0.975,0.8478260869565217,0.9069767441860466,46.0
toward.1,0.975,1.0,0.9873417721518987,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,1.0,1.0,1.0,1.0
toward.3,1.0,1.0,1.0,2.0
with.1,0.8108108108108109,0.7317073170731707,0.7692307692307694,41.0
with.10_1,0.7857142857142857,0.9166666666666666,0.8461538461538461,12.0
with.10_2,1.0,0.9,0.9473684210526316,20.0
with.10_3,1.0,0.7692307692307693,0.8695652173913044,13.0
with.3,1.0,0.75,0.8571428571428571,4.0
with.4,0.7264150943396226,0.9166666666666666,0.8105263157894737,84.0
with.5,0.8333333333333334,0.7692307692307693,0.8,26.0
with.6,0.25,0.2,0.22222222222222224,5.0
with.7,0.25,0.1111111111111111,0.15384615384615383,9.0
with.7_1,0.7272727272727273,0.5714285714285714,0.64,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.5,0.25,0.3333333333333333,4.0
accuracy,0.7979323308270677,0.7979323308270677,0.7979323308270677,0.7979323308270677
macro avg,0.6170601996556996,0.5909567733595585,0.5902762529834772,3192.0
weighted avg,0.7935477595509659,0.7979323308270677,0.7891433653595237,3192.0
