,precision,recall,f1-score,support
of.5_1,1.0,0.3333333333333333,0.5,3.0
of.6,0.8,0.4,0.5333333333333333,10.0
of.7,0.4666666666666667,0.3333333333333333,0.3888888888888889,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,1.0,0.25,0.4,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.6071428571428571,0.6938775510204082,0.6476190476190475,49.0
on.10,0.0,0.0,0.0,1.0
on.11,0.3333333333333333,0.5,0.4,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.0,0.0,0.0,4.0
on.1_2,0.4583333333333333,0.5641025641025641,0.5057471264367815,39.0
on.1_3,0.4,0.3333333333333333,0.3636363636363636,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.75,0.75,0.75,8.0
on.3,0.7941176470588235,0.9,0.84375,30.0
on.4_1,0.5,0.25,0.3333333333333333,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,0.8888888888888888,0.8,0.8421052631578948,10.0
on.6,1.0,0.5714285714285714,0.7272727272727273,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.5,0.6666666666666666,0.5714285714285715,3.0
over.10,0.8,0.6666666666666666,0.7272727272727272,6.0
over.3,0.8888888888888888,0.7272727272727273,0.7999999999999999,11.0
over.5,0.6,1.0,0.7499999999999999,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.8823529411764706,0.9375,0.9090909090909091,16.0
through.1,0.9506172839506173,1.0,0.9746835443037974,77.0
through.3,0.8333333333333334,0.7142857142857143,0.7692307692307692,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.8658536585365854,0.9594594594594594,0.9102564102564101,74.0
to.1_1,0.9,0.8181818181818182,0.8571428571428572,11.0
to.2,1.0,0.45454545454545453,0.625,11.0
to.3,0.75,0.8571428571428571,0.7999999999999999,7.0
to.4_1,0.8552631578947368,0.9154929577464789,0.8843537414965986,71.0
to.4_2,0.5,0.42857142857142855,0.4615384615384615,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.25,0.4,4.0
to.7,0.8636363636363636,0.8260869565217391,0.8444444444444444,46.0
toward.1,0.95,0.9743589743589743,0.9620253164556962,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,1.0,1.0,1.0,1.0
toward.3,0.5,0.5,0.5,2.0
with.1,0.782608695652174,0.8780487804878049,0.8275862068965518,41.0
with.10_1,0.5882352941176471,0.8333333333333334,0.6896551724137931,12.0
with.10_2,1.0,0.8,0.888888888888889,20.0
with.10_3,0.8461538461538461,0.8461538461538461,0.8461538461538461,13.0
with.3,0.5,0.25,0.3333333333333333,4.0
with.4,0.7959183673469388,0.9285714285714286,0.8571428571428572,84.0
with.5,0.96,0.9230769230769231,0.9411764705882353,26.0
with.6,0.75,0.6,0.6666666666666665,5.0
with.7,0.5,0.2222222222222222,0.30769230769230765,9.0
with.7_1,0.875,0.5,0.6363636363636364,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.7957393483709273,0.7957393483709273,0.7957393483709273,0.7957393483709273
macro avg,0.5979636499048375,0.5482994075518769,0.5533707579424951,3192.0
weighted avg,0.7843273716210231,0.7957393483709273,0.7797904966425362,3192.0
