,precision,recall,f1-score,support
to.2,1.0,0.36363636363636365,0.5333333333333333,11.0
to.3,1.0,0.7142857142857143,0.8333333333333333,7.0
to.4_1,0.7160493827160493,0.8169014084507042,0.7631578947368421,71.0
to.4_2,0.6666666666666666,0.2857142857142857,0.4,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.5,0.6666666666666666,4.0
to.7,0.8928571428571429,0.5434782608695652,0.6756756756756757,46.0
toward.1,0.95,0.9743589743589743,0.9620253164556962,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.5,1.0,0.6666666666666666,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.5522388059701493,0.9024390243902439,0.6851851851851852,41.0
with.10_1,0.5263157894736842,0.8333333333333334,0.6451612903225806,12.0
with.10_2,0.7619047619047619,0.8,0.7804878048780488,20.0
with.10_3,1.0,0.6153846153846154,0.761904761904762,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.7375,0.7023809523809523,0.7195121951219512,84.0
with.5,0.7777777777777778,0.5384615384615384,0.6363636363636364,26.0
with.6,0.18181818181818182,0.4,0.25000000000000006,5.0
with.7,0.3333333333333333,0.1111111111111111,0.16666666666666666,9.0
with.7_1,0.8,0.2857142857142857,0.4210526315789473,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.7114661654135338,0.7114661654135338,0.7114661654135338,0.7114661654135338
macro avg,0.5488300517272963,0.46649373143228123,0.47220513910405687,3192.0
weighted avg,0.7214618949686646,0.7114661654135338,0.6897824610326437,3192.0
