,precision,recall,f1-score,support
in.8,0.75,0.5,0.6,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,1.0,0.25,0.4,8.0
inside.1_1,0.4,1.0,0.5714285714285715,4.0
inside.1_2,1.0,1.0,1.0,1.0
into.1,0.8518518518518519,0.9484536082474226,0.8975609756097561,97.0
into.2,0.0,0.0,0.0,7.0
into.4,0.3333333333333333,0.1875,0.24000000000000005,16.0
like.1,0.9166666666666666,1.0,0.9565217391304348,44.0
like.2,1.0,0.5,0.6666666666666666,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.3953488372093023,0.8095238095238095,0.53125,42.0
of.10,0.3076923076923077,0.4444444444444444,0.3636363636363637,9.0
of.11,0.25,0.7777777777777778,0.3783783783783784,9.0
of.12,0.0,0.0,0.0,4.0
of.13,0.6,1.0,0.7499999999999999,3.0
of.14,0.5,0.2,0.28571428571428575,5.0
of.15,0.5,0.3333333333333333,0.4,3.0
of.16,0.3333333333333333,0.5,0.4,2.0
of.18,0.47794117647058826,0.8024691358024691,0.5990783410138248,81.0
of.18_1,0.6666666666666666,0.75,0.7058823529411765,16.0
of.19,0.5,0.5882352941176471,0.5405405405405405,17.0
of.2_1,0.6111111111111112,0.6,0.6055045871559633,55.0
of.2_2,0.8372093023255814,0.5294117647058824,0.6486486486486487,68.0
of.2_3,0.6666666666666666,0.2962962962962963,0.41025641025641024,27.0
of.2_4,0.0,0.0,0.0,2.0
of.3,0.8571428571428571,0.6206896551724138,0.7200000000000001,29.0
of.4,0.75,0.5538461538461539,0.6371681415929203,130.0
of.5,0.5294117647058824,0.2903225806451613,0.375,31.0
of.5_1,0.5,0.3333333333333333,0.4,3.0
of.6,0.8,0.4,0.5333333333333333,10.0
of.7,0.625,0.23809523809523808,0.3448275862068965,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,1.0,0.125,0.2222222222222222,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
of.99,0.0,0.0,0.0,0.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.5972222222222222,0.8775510204081632,0.7107438016528925,49.0
on.10,0.0,0.0,0.0,1.0
on.11,1.0,1.0,1.0,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.3333333333333333,0.75,0.46153846153846156,4.0
on.1_2,0.7857142857142857,0.5641025641025641,0.6567164179104477,39.0
on.1_3,0.5,0.3333333333333333,0.4,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.42857142857142855,0.75,0.5454545454545454,8.0
on.3,0.8148148148148148,0.7333333333333333,0.7719298245614035,30.0
on.4_1,0.6666666666666666,0.5,0.5714285714285715,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.7,0.8235294117647058,10.0
on.6,1.0,0.7142857142857143,0.8333333333333333,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.3333333333333333,0.6666666666666666,0.4444444444444444,3.0
over.10,0.7142857142857143,0.8333333333333334,0.7692307692307692,6.0
over.3,1.0,0.45454545454545453,0.625,11.0
over.5,0.375,1.0,0.5454545454545454,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,1.0,0.875,0.9333333333333333,16.0
through.1,0.927710843373494,1.0,0.9625,77.0
through.3,1.0,0.5714285714285714,0.7272727272727273,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.7608695652173914,0.9459459459459459,0.8433734939759038,74.0
to.1_1,0.75,0.8181818181818182,0.7826086956521738,11.0
to.2,1.0,0.36363636363636365,0.5333333333333333,11.0
to.3,0.8,0.5714285714285714,0.6666666666666666,7.0
to.4_1,0.7560975609756098,0.8732394366197183,0.8104575163398693,71.0
to.4_2,0.0,0.0,0.0,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.5,0.6666666666666666,4.0
to.7,0.8787878787878788,0.6304347826086957,0.7341772151898734,46.0
toward.1,0.95,0.9743589743589743,0.9620253164556962,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.5,1.0,0.6666666666666666,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.5,0.8048780487804879,0.6168224299065421,41.0
with.10_1,0.43478260869565216,0.8333333333333334,0.5714285714285714,12.0
with.10_2,0.5,0.85,0.6296296296296295,20.0
with.10_3,0.9,0.6923076923076923,0.7826086956521738,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.8235294117647058,0.6666666666666666,0.7368421052631577,84.0
with.5,0.7777777777777778,0.5384615384615384,0.6363636363636364,26.0
with.6,0.25,0.2,0.22222222222222224,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,0.8571428571428571,0.42857142857142855,0.5714285714285714,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.7164786967418546,0.7164786967418546,0.7164786967418546,0.7164786967418546
macro avg,0.5697295835734494,0.5003799477500024,0.50180847711476,3192.0
weighted avg,0.7360630401200603,0.7164786967418546,0.7032672372358378,3192.0
