,precision,recall,f1-score,support
inside.1_1,0.16666666666666666,0.25,0.2,4.0
inside.1_2,0.5,1.0,0.6666666666666666,1.0
into.1,0.8303571428571429,0.9587628865979382,0.8899521531100478,97.0
into.2,0.0,0.0,0.0,7.0
into.4,0.5,0.125,0.2,16.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.4067796610169492,0.5714285714285714,0.4752475247524753,42.0
of.10,0.625,0.5555555555555556,0.5882352941176471,9.0
of.11,0.2857142857142857,0.6666666666666666,0.4,9.0
of.12,0.0,0.0,0.0,4.0
of.13,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
of.14,0.0,0.0,0.0,5.0
of.15,0.2857142857142857,0.6666666666666666,0.4,3.0
of.16,0.0,0.0,0.0,2.0
of.17,0.0,0.0,0.0,0.0
of.18,0.5465116279069767,0.5802469135802469,0.562874251497006,81.0
of.18_1,0.8,0.5,0.6153846153846154,16.0
of.19,0.5714285714285714,0.47058823529411764,0.5161290322580646,17.0
of.2_1,0.3875,0.5636363636363636,0.45925925925925926,55.0
of.2_2,0.44155844155844154,0.5,0.4689655172413793,68.0
of.2_3,0.5384615384615384,0.25925925925925924,0.35000000000000003,27.0
of.2_4,0.0,0.0,0.0,2.0
of.3,0.5357142857142857,0.5172413793103449,0.5263157894736843,29.0
of.4,0.5899280575539568,0.6307692307692307,0.6096654275092938,130.0
of.5,0.38461538461538464,0.16129032258064516,0.22727272727272727,31.0
of.5_1,1.0,0.3333333333333333,0.5,3.0
of.6,0.42857142857142855,0.3,0.3529411764705882,10.0
of.7,0.5,0.09523809523809523,0.16,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,1.0,0.125,0.2222222222222222,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.4157303370786517,0.7551020408163265,0.536231884057971,49.0
on.10,0.0,0.0,0.0,1.0
on.11,0.3333333333333333,0.5,0.4,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.0,0.0,0.0,4.0
on.1_2,0.5185185185185185,0.358974358974359,0.42424242424242425,39.0
on.1_3,1.0,0.16666666666666666,0.2857142857142857,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.7142857142857143,0.625,0.6666666666666666,8.0
on.3,0.5897435897435898,0.7666666666666667,0.6666666666666667,30.0
on.4_1,0.0,0.0,0.0,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,0.0,0.0,0.0,10.0
on.6,0.5,0.14285714285714285,0.22222222222222224,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.2,0.3333333333333333,0.25,3.0
over.10,0.36363636363636365,0.6666666666666666,0.4705882352941177,6.0
over.3,0.5,0.2727272727272727,0.3529411764705882,11.0
over.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.6,0.5625,0.5806451612903225,16.0
through.1,0.9506172839506173,1.0,0.9746835443037974,77.0
through.3,1.0,0.8571428571428571,0.923076923076923,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.6767676767676768,0.9054054054054054,0.7745664739884393,74.0
to.1_1,1.0,0.5454545454545454,0.7058823529411764,11.0
to.2,0.2,0.2727272727272727,0.23076923076923075,11.0
to.3,0.6666666666666666,0.5714285714285714,0.6153846153846153,7.0
to.4_1,0.6901408450704225,0.6901408450704225,0.6901408450704225,71.0
to.4_2,0.0,0.0,0.0,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.25,0.4,4.0
to.7,0.7096774193548387,0.4782608695652174,0.5714285714285714,46.0
toward.1,0.9285714285714286,1.0,0.962962962962963,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.0,0.0,0.0,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.515625,0.8048780487804879,0.6285714285714286,41.0
with.10_1,0.6363636363636364,0.5833333333333334,0.6086956521739131,12.0
with.10_2,1.0,0.45,0.6206896551724138,20.0
with.10_3,1.0,0.46153846153846156,0.631578947368421,13.0
with.3,0.0,0.0,0.0,4.0
with.4,0.6016949152542372,0.8452380952380952,0.7029702970297029,84.0
with.5,0.6,0.46153846153846156,0.5217391304347826,26.0
with.6,0.0,0.0,0.0,5.0
with.7,0.5,0.1111111111111111,0.1818181818181818,9.0
with.7_1,0.6666666666666666,0.14285714285714285,0.23529411764705882,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.650062656641604,0.650062656641604,0.650062656641604,0.650062656641604
macro avg,0.4569932887735828,0.373709566897137,0.3777651932935153,3192.0
weighted avg,0.6456242475817523,0.650062656641604,0.6205843112207331,3192.0
