,precision,recall,f1-score,support
through.1,0.9506172839506173,1.0,0.9746835443037974,77.0
through.3,1.0,0.8571428571428571,0.923076923076923,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.8390804597701149,0.9864864864864865,0.906832298136646,74.0
to.1_1,0.8888888888888888,0.7272727272727273,0.7999999999999999,11.0
to.2,0.75,0.2727272727272727,0.39999999999999997,11.0
to.3,0.8,0.5714285714285714,0.6666666666666666,7.0
to.4_1,0.8133333333333334,0.8591549295774648,0.8356164383561644,71.0
to.4_2,0.3333333333333333,0.2857142857142857,0.30769230769230765,7.0
to.5,0.0,0.0,0.0,1.0
to.6,0.3333333333333333,0.5,0.4,4.0
to.7,0.975,0.8478260869565217,0.9069767441860466,46.0
toward.1,0.975,1.0,0.9873417721518987,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,1.0,1.0,1.0,1.0
toward.3,1.0,1.0,1.0,2.0
with.1,0.8157894736842105,0.7560975609756098,0.7848101265822786,41.0
with.10_1,0.7857142857142857,0.9166666666666666,0.8461538461538461,12.0
with.10_2,1.0,0.9,0.9473684210526316,20.0
with.10_3,1.0,0.8461538461538461,0.9166666666666666,13.0
with.3,1.0,0.75,0.8571428571428571,4.0
with.4,0.7129629629629629,0.9166666666666666,0.8020833333333334,84.0
with.5,0.8695652173913043,0.7692307692307693,0.8163265306122449,26.0
with.6,0.0,0.0,0.0,5.0
with.7,0.25,0.1111111111111111,0.15384615384615383,9.0
with.7_1,0.7272727272727273,0.5714285714285714,0.64,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,1.0,0.25,0.4,4.0
accuracy,0.8051378446115288,0.8051378446115288,0.8051378446115288,0.8051378446115288
macro avg,0.6421634698640147,0.586945156349623,0.594779769438847,3192.0
weighted avg,0.7988012381117072,0.8051378446115288,0.7926802339810357,3192.0
