,precision,recall,f1-score,support
into.2,0.0,0.0,0.0,7.0
into.4,1.0,0.0625,0.11764705882352941,16.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.75,0.9285714285714286,0.8297872340425532,42.0
of.10,0.875,0.7777777777777778,0.823529411764706,9.0
of.11,0.0,0.0,0.0,9.0
of.12,0.0,0.0,0.0,4.0
of.13,1.0,1.0,1.0,3.0
of.14,0.0,0.0,0.0,5.0
of.15,1.0,0.3333333333333333,0.5,3.0
of.16,0.0,0.0,0.0,2.0
of.18,0.575,0.8518518518518519,0.6865671641791045,81.0
of.18_1,1.0,0.1875,0.3157894736842105,16.0
of.19,0.8571428571428571,0.7058823529411765,0.7741935483870968,17.0
of.2_1,0.8846153846153846,0.8363636363636363,0.8598130841121494,55.0
of.2_2,0.9047619047619048,0.8382352941176471,0.8702290076335878,68.0
of.2_3,0.8695652173913043,0.7407407407407407,0.7999999999999999,27.0
of.2_4,0.0,0.0,0.0,2.0
of.3,0.896551724137931,0.896551724137931,0.896551724137931,29.0
of.4,0.5833333333333334,0.9153846153846154,0.7125748502994012,130.0
of.5,0.5,0.03225806451612903,0.06060606060606061,31.0
of.5_1,0.0,0.0,0.0,3.0
of.6,1.0,0.1,0.18181818181818182,10.0
of.7,1.0,0.09523809523809523,0.17391304347826084,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,0.0,0.0,0.0,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.5316455696202531,0.8571428571428571,0.65625,49.0
on.10,0.0,0.0,0.0,1.0
on.11,1.0,0.25,0.4,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.0,0.0,0.0,4.0
on.1_2,0.5757575757575758,0.48717948717948717,0.5277777777777778,39.0
on.1_3,1.0,0.16666666666666666,0.2857142857142857,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,1.0,0.375,0.5454545454545454,8.0
on.3,0.6666666666666666,1.0,0.8,30.0
on.4_1,0.0,0.0,0.0,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.7,0.8235294117647058,10.0
on.6,1.0,0.5714285714285714,0.7272727272727273,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.5,0.3333333333333333,0.4,3.0
over.10,1.0,0.6666666666666666,0.8,6.0
over.3,0.8571428571428571,0.5454545454545454,0.6666666666666665,11.0
over.5,0.5,1.0,0.6666666666666666,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.7619047619047619,1.0,0.8648648648648648,16.0
through.1,0.8850574712643678,1.0,0.9390243902439025,77.0
through.3,0.0,0.0,0.0,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.776595744680851,0.9864864864864865,0.8690476190476191,74.0
to.1_1,1.0,0.6363636363636364,0.7777777777777778,11.0
to.2,0.0,0.0,0.0,11.0
to.3,1.0,0.2857142857142857,0.4444444444444445,7.0
to.4_1,0.8292682926829268,0.9577464788732394,0.8888888888888888,71.0
to.4_2,0.0,0.0,0.0,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.25,0.4,4.0
to.7,0.8478260869565217,0.8478260869565217,0.8478260869565218,46.0
toward.1,0.9285714285714286,1.0,0.962962962962963,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.0,0.0,0.0,1.0
toward.3,1.0,0.5,0.6666666666666666,2.0
with.1,0.6727272727272727,0.9024390243902439,0.7708333333333333,41.0
with.10_1,0.8571428571428571,0.5,0.631578947368421,12.0
with.10_2,1.0,0.7,0.8235294117647058,20.0
with.10_3,1.0,0.6923076923076923,0.8181818181818181,13.0
with.3,1.0,0.25,0.4,4.0
with.4,0.6504065040650406,0.9523809523809523,0.7729468599033816,84.0
with.5,0.95,0.7307692307692307,0.8260869565217392,26.0
with.6,0.0,0.0,0.0,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,1.0,0.2857142857142857,0.4444444444444445,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.7528195488721805,0.7528195488721805,0.7528195488721805,0.7528195488721805
macro avg,0.5099753109973575,0.41228702278782237,0.41975510248183645,3192.0
weighted avg,0.7344353699821734,0.7528195488721805,0.7059059896553405,3192.0
