,precision,recall,f1-score,support
through.3,0.8333333333333334,0.7142857142857143,0.7692307692307692,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.7916666666666666,0.7702702702702703,0.7808219178082192,74.0
to.1_1,0.75,0.5454545454545454,0.631578947368421,11.0
to.2,0.6666666666666666,0.5454545454545454,0.6,11.0
to.3,0.7142857142857143,0.7142857142857143,0.7142857142857143,7.0
to.4_1,0.6375,0.7183098591549296,0.6754966887417218,71.0
to.4_2,0.2,0.14285714285714285,0.16666666666666666,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.25,0.4,4.0
to.7,0.46,0.5,0.4791666666666667,46.0
toward.1,0.9487179487179487,0.9487179487179487,0.9487179487179487,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.5,1.0,0.6666666666666666,1.0
toward.3,0.5,0.5,0.5,2.0
with.1,0.5740740740740741,0.7560975609756098,0.6526315789473683,41.0
with.10_1,0.5625,0.75,0.6428571428571429,12.0
with.10_2,0.8461538461538461,0.55,0.6666666666666667,20.0
with.10_3,0.75,0.46153846153846156,0.5714285714285714,13.0
with.3,0.0,0.0,0.0,4.0
with.4,0.6764705882352942,0.8214285714285714,0.7419354838709677,84.0
with.5,0.68,0.6538461538461539,0.6666666666666666,26.0
with.6,0.3333333333333333,0.4,0.3636363636363636,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,1.0,0.35714285714285715,0.5263157894736842,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.5,0.25,0.3333333333333333,4.0
accuracy,0.6528822055137845,0.6528822055137845,0.6528822055137845,0.6528822055137845
macro avg,0.47711093836362406,0.4386224119659824,0.4362131037136896,3192.0
weighted avg,0.6425059534350446,0.6528822055137845,0.6368552651561477,3192.0
