,precision,recall,f1-score,support
in.12,0.0,0.0,0.0,1.0
in.14,0.0,0.0,0.0,1.0
in.14_1,0.5,0.2,0.28571428571428575,5.0
in.15,0.6666666666666666,0.4,0.5,10.0
in.16,0.4166666666666667,0.35714285714285715,0.3846153846153846,14.0
in.17,0.4,0.2222222222222222,0.2857142857142857,9.0
in.18,0.0,0.0,0.0,1.0
in.19,0.5,0.2,0.28571428571428575,5.0
in.2,0.5714285714285714,0.21052631578947367,0.3076923076923077,19.0
in.20,0.8,0.47058823529411764,0.5925925925925927,17.0
in.21,0.0,0.0,0.0,1.0
in.3,0.0,0.0,0.0,3.0
in.4,1.0,0.25,0.4,8.0
in.5,1.0,0.42857142857142855,0.6,7.0
in.6,0.7142857142857143,0.3125,0.43478260869565216,32.0
in.7,0.0,0.0,0.0,3.0
in.8,0.5,0.5,0.5,12.0
in.other,0.0,0.0,0.0,3.0
inside.1,0.0,0.0,0.0,8.0
inside.1_1,0.3333333333333333,1.0,0.5,4.0
inside.1_2,1.0,1.0,1.0,1.0
into.1,0.8125,0.9381443298969072,0.8708133971291866,97.0
into.2,0.0,0.0,0.0,7.0
into.4,0.0,0.0,0.0,16.0
like.1,0.8979591836734694,1.0,0.9462365591397849,44.0
like.2,0.0,0.0,0.0,2.0
like.3,0.0,0.0,0.0,1.0
like.4,0.0,0.0,0.0,2.0
of.1,0.30851063829787234,0.6904761904761905,0.4264705882352941,42.0
of.10,0.25,0.4444444444444444,0.32,9.0
of.11,0.25925925925925924,0.7777777777777778,0.3888888888888889,9.0
of.12,0.0,0.0,0.0,4.0
of.13,0.3333333333333333,1.0,0.5,3.0
of.14,0.0,0.0,0.0,5.0
of.15,0.25,0.3333333333333333,0.28571428571428575,3.0
of.16,0.0,0.0,0.0,2.0
of.18,0.36923076923076925,0.5925925925925926,0.4549763033175355,81.0
of.18_1,0.46153846153846156,0.375,0.41379310344827586,16.0
of.19,0.4,0.47058823529411764,0.4324324324324324,17.0
of.2_1,0.45714285714285713,0.2909090909090909,0.35555555555555557,55.0
of.2_2,0.4375,0.10294117647058823,0.16666666666666669,68.0
of.2_3,0.36363636363636365,0.14814814814814814,0.21052631578947367,27.0
of.2_4,0.0,0.0,0.0,2.0
of.3,0.35714285714285715,0.3448275862068966,0.3508771929824561,29.0
of.4,0.47019867549668876,0.5461538461538461,0.5053380782918149,130.0
of.5,0.26666666666666666,0.12903225806451613,0.17391304347826086,31.0
of.5_1,0.0,0.0,0.0,3.0
of.6,0.0,0.0,0.0,10.0
of.7,0.0,0.0,0.0,21.0
of.7_1,0.6666666666666666,1.0,0.8,2.0
of.8,0.0,0.0,0.0,8.0
of.8_1,0.0,0.0,0.0,1.0
of.9,0.0,0.0,0.0,2.0
off.1,0.88,1.0,0.9361702127659575,22.0
off.3_1,0.0,0.0,0.0,2.0
off.other,0.0,0.0,0.0,1.0
on.1,0.4342105263157895,0.673469387755102,0.528,49.0
on.10,0.0,0.0,0.0,1.0
on.11,0.4,0.5,0.4444444444444445,4.0
on.12,0.0,0.0,0.0,1.0
on.1_1,0.0,0.0,0.0,4.0
on.1_2,0.43333333333333335,0.3333333333333333,0.37681159420289856,39.0
on.1_3,0.25,0.16666666666666666,0.2,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.2727272727272727,0.375,0.3157894736842105,8.0
on.3,0.6451612903225806,0.6666666666666666,0.6557377049180327,30.0
on.4_1,0.6666666666666666,0.5,0.5714285714285715,4.0
on.4_2,0.0,0.0,0.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.8,0.888888888888889,10.0
on.6,1.0,0.2857142857142857,0.4444444444444445,7.0
on.7,0.0,0.0,0.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.0,0.0,0.0,3.0
over.10,0.5,0.16666666666666666,0.25,6.0
over.3,1.0,0.7272727272727273,0.8421052631578948,11.0
over.5,0.21428571428571427,1.0,0.35294117647058826,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.8181818181818182,0.5625,0.6666666666666666,16.0
through.1,0.8953488372093024,1.0,0.9447852760736196,77.0
through.3,0.0,0.0,0.0,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.7032967032967034,0.8648648648648649,0.7757575757575758,74.0
to.1_1,0.75,0.5454545454545454,0.631578947368421,11.0
to.2,0.6666666666666666,0.36363636363636365,0.4705882352941177,11.0
to.3,0.5,0.42857142857142855,0.4615384615384615,7.0
to.4_1,0.5957446808510638,0.7887323943661971,0.6787878787878788,71.0
to.4_2,0.25,0.14285714285714285,0.18181818181818182,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.25,0.4,4.0
to.7,0.6818181818181818,0.32608695652173914,0.4411764705882353,46.0
toward.1,0.95,0.9743589743589743,0.9620253164556962,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,0.0,0.0,0.0,1.0
toward.3,0.5,0.5,0.5,2.0
with.1,0.45588235294117646,0.7560975609756098,0.5688073394495413,41.0
with.10_1,0.375,0.75,0.5,12.0
with.10_2,0.6190476190476191,0.65,0.6341463414634146,20.0
with.10_3,0.5,0.3076923076923077,0.380952380952381,13.0
with.3,0.0,0.0,0.0,4.0
with.4,0.6818181818181818,0.7142857142857143,0.6976744186046512,84.0
with.5,0.8571428571428571,0.46153846153846156,0.6,26.0
with.6,0.0,0.0,0.0,5.0
with.7,0.0,0.0,0.0,9.0
with.7_1,0.75,0.21428571428571427,0.3333333333333333,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,0.0,0.0,0.0,4.0
accuracy,0.6303258145363408,0.6303258145363408,0.6303258145363408,0.6303258145363408
macro avg,0.41622171606033864,0.37428877648438774,0.3688903453919409,3192.0
weighted avg,0.6143513628961224,0.6303258145363408,0.5996175929993703,3192.0
