,precision,recall,f1-score,support
on.12,0.0,0.0,0.0,1.0
on.1_1,0.6666666666666666,0.5,0.5714285714285715,4.0
on.1_2,0.5121951219512195,0.5384615384615384,0.525,39.0
on.1_3,0.8,0.6666666666666666,0.7272727272727272,6.0
on.1_4,0.0,0.0,0.0,4.0
on.2,0.7142857142857143,0.625,0.6666666666666666,8.0
on.3,0.7837837837837838,0.9666666666666667,0.8656716417910447,30.0
on.4_1,0.6666666666666666,0.5,0.5714285714285715,4.0
on.4_2,1.0,1.0,1.0,1.0
on.4_3,0.0,0.0,0.0,1.0
on.5,1.0,0.9,0.9473684210526316,10.0
on.6,1.0,0.7142857142857143,0.8333333333333333,7.0
on.7,1.0,1.0,1.0,1.0
on.8,0.0,0.0,0.0,1.0
on.9,0.0,0.0,0.0,1.0
on.other,0.0,0.0,0.0,1.0
onto.1,1.0,1.0,1.0,23.0
over.1,0.5,0.6666666666666666,0.5714285714285715,3.0
over.10,0.8,0.6666666666666666,0.7272727272727272,6.0
over.3,0.875,0.6363636363636364,0.7368421052631579,11.0
over.5,0.42857142857142855,1.0,0.6,3.0
over.6_1,0.0,0.0,0.0,1.0
over.8,0.9375,0.9375,0.9375,16.0
through.1,0.9625,1.0,0.980891719745223,77.0
through.3,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
through.4,0.0,0.0,0.0,3.0
to.1,0.8674698795180723,0.972972972972973,0.9171974522292995,74.0
to.1_1,1.0,0.8181818181818182,0.9,11.0
to.2,0.8888888888888888,0.7272727272727273,0.7999999999999999,11.0
to.3,1.0,0.8571428571428571,0.923076923076923,7.0
to.4_1,0.88,0.9295774647887324,0.9041095890410958,71.0
to.4_2,0.5,0.2857142857142857,0.36363636363636365,7.0
to.5,0.0,0.0,0.0,1.0
to.6,1.0,0.5,0.6666666666666666,4.0
to.7,0.9318181818181818,0.8913043478260869,0.9111111111111111,46.0
toward.1,0.975,1.0,0.9873417721518987,39.0
toward.1_2,0.0,0.0,0.0,1.0
toward.2,1.0,1.0,1.0,1.0
toward.3,1.0,1.0,1.0,2.0
with.1,0.8571428571428571,0.8780487804878049,0.8674698795180722,41.0
with.10_1,0.7333333333333333,0.9166666666666666,0.8148148148148148,12.0
with.10_2,1.0,0.9,0.9473684210526316,20.0
with.10_3,1.0,0.9230769230769231,0.9600000000000001,13.0
with.3,1.0,0.75,0.8571428571428571,4.0
with.4,0.7623762376237624,0.9166666666666666,0.8324324324324324,84.0
with.5,0.9615384615384616,0.9615384615384616,0.9615384615384616,26.0
with.6,0.8,0.8,0.8000000000000002,5.0
with.7,0.5,0.1111111111111111,0.1818181818181818,9.0
with.7_1,0.875,0.5,0.6363636363636364,14.0
with.7_2,0.0,0.0,0.0,1.0
with.8,1.0,0.25,0.4,4.0
accuracy,0.8261278195488722,0.8261278195488722,0.8261278195488722,0.8261278195488722
macro avg,0.6894687497128087,0.6222973862474842,0.6383381878678535,3192.0
weighted avg,0.819544603984083,0.8261278195488722,0.8140481448897972,3192.0
